0,1,2,3,4,GM12878_CAGE_128*3_sum
ENSG00000157911,0.0,0.0,0.0,0.0,73.0084
ENSG00000149527,76.46726000000001,39.575599999999994,69.43607999999999,147.13759000000007,7.0555
ENSG00000149527_1,0.0,0.0,0.0,3.0701,0.0
ENSG00000157881,279.27401000000003,61.48010000000001,1471.4919999999997,1480.2169999999996,326.53
ENSG00000197921,196.74826999999993,28.4735,1151.7927999999993,1111.1635099999994,55.922
ENSG00000157873,147.15673000000007,25.0478,964.4171000000001,920.3283199999997,130.341
ENSG00000157873_1,278.40945999999997,60.249799999999986,1364.9774,1362.4498999999998,267.363
ENSG00000157873_2,2.40679,0.0,133.54647999999995,48.4278,143.214
ENSG00000238164,2.40675,0.0,105.93157999999998,48.438059999999986,85.873
ENSG00000157870,0.0,0.0,0.0,0.0,46.003
ENSG00000157870_1,0.0,0.0,0.0,0.0,30.849
ENSG00000287396,0.0,0.0,0.0,0.0,0.0
ENSG00000169717,0.0,0.0,0.0,0.0,0.0
ENSG00000142611,0.0,0.0,0.0,0.0,22.706
ENSG00000130762,0.0,0.0,0.0,0.0,24.382
ENSG00000130762_1,2.8460699999999988,0.0,46.180700000000016,15.305399999999999,0.0
ENSG00000162591,153.50017000000005,191.56150000000002,183.9916,223.49573,23.925
ENSG00000238260,166.44681000000008,78.70650000000002,553.0004999999996,467.3883999999998,0.0
ENSG00000158109,7.978219999999999,0.0,195.48375000000001,100.52735999999999,46.63
ENSG00000116213,0.012209999999999999,0.0,14.723799999999995,3.9046299999999996,144.148
ENSG00000078900,61.60898,29.2819,738.0332000000001,565.753,239.578
ENSG00000078900_1,0.0,0.0,0.0,0.0,6.628
ENSG00000293478,0.0,0.0,16.131600000000002,5.2246,76.617
ENSG00000162592,29.17728999999999,12.900909999999998,1009.4387999999996,828.3505000000001,0.0
ENSG00000235169,7.95072,1.0857999999999999,208.3106,186.13199999999998,8.204
ENSG00000130764,0.8324399999999998,0.5546,144.17819999999998,116.50671999999996,385.75
ENSG00000116198,7.95045,1.0859,219.5473,192.6011,162.152
ENSG00000169598,1.25169,1.9352000000000003,134.3087,113.90197999999991,114.418
ENSG00000116198_1,30.25913999999999,8.782,201.13398999999995,109.52753999999996,191.232
ENSG00000169598_1,2.2120900000000008,2.3482000000000003,18.19294,11.952180000000004,81.802
ENSG00000198912,0.0,0.0,0.0,0.0,461.643
ENSG00000236423,0.0,0.0,0.0,0.0,10.894
ENSG00000284668,0.26382,0.00443,37.66096999999996,75.11085999999993,4.0686
ENSG00000232596,47.66390999999999,5.559399999999999,87.00057000000002,75.54417999999993,0.0
ENSG00000131697,215.7780400000001,68.91349999999993,307.62290000000013,283.1292100000001,100.415
ENSG00000069424,0.0,0.0,0.0,0.0,154.243
ENSG00000069424_1,13216.805729999993,14686.46,8347.734700000003,9882.910580000007,1051.87
ENSG00000116254,1012.9312700000002,1121.6606000000002,1167.5910000000008,1340.7129999999997,22.152
ENSG00000285629,59.43143,17.878429999999998,73.2432,63.305800000000005,0.0
ENSG00000116251,19.804119999999998,1.18,332.8628,357.66690999999986,1663.19
ENSG00000116251_1,39.97991,22.59841,491.3302999999999,508.06275,3.8063
ENSG00000158286,21.240739999999995,5.087400000000001,365.51829999999995,481.5987900000002,105.266
ENSG00000116251_2,0.0,0.0,0.0,0.0,29.987
ENSG00000116237,0.14664,0.0,0.5353,0.0,402.814
ENSG00000173673,1.6906300000000003,0.0,0.0,0.32016,0.0
ENSG00000158292,0.00081,0.0,11.583970000000004,6.31625,64.901
ENSG00000097021,7.079859999999999,0.0,467.48089999999985,434.6264600000001,0.0
ENSG00000097021_1,7.079839999999999,0.0,496.4251,465.6203,0.0
ENSG00000097021_2,0.0,0.0,2.6803,7.92471,567.524
ENSG00000097021_3,0.0,0.0,0.0,7.40721,214.6
ENSG00000069812,0.0,0.0,2.12,0.0,17.818
ENSG00000187017,0.0,0.0,0.0,0.0,54.636
ENSG00000187017_1,0.0,0.0,6.001250000000001,29.3499,20.602
ENSG00000187017_2,0.0,0.0,0.0,0.0,13.2894
ENSG00000171680,0.0,0.0,3.2093799999999995,0.0,0.0
ENSG00000171680_1,3.6163599999999985,0.0,11.193899999999996,9.852759999999995,14.405
ENSG00000171680_2,1.6941200000000005,0.0,3.1999999999999997,7.799630000000001,0.0
ENSG00000171680_3,0.0,0.0,0.0,0.0,20.312
ENSG00000171680_4,5.60099,2.48454,1090.6182,1073.5524000000005,5.381
ENSG00000171680_5,1.08769,0.0,5.12241,0.0,16.4383
ENSG00000162408,137.26395,19.60479999999999,273.60440000000006,409.5136799999999,530.964
ENSG00000173662,1.57627,0.0,238.9292,228.67604999999995,0.0
ENSG00000204859,3.7407,3.7534,138.1753,88.217,97.361
ENSG00000162413,15.294849999999999,0.0,92.51903,116.66674,119.38
ENSG00000116273,20.13206000000001,0.0,85.17179,118.03503999999995,141.483
ENSG00000041988,247.46280000000002,318.274,228.48449999999994,219.70302000000004,136.816
ENSG00000041988_1,166.668,133.404,245.10890000000003,229.49099999999999,137.257
ENSG00000007923,0.0,0.0,0.0,0.0,552.65
ENSG00000171735,0.0,0.0,0.0,0.0,75.371
ENSG00000207056,0.0,0.0,1.8747399999999999,0.0,0.0
ENSG00000237728,65.67699999999999,66.8649,240.97880000000006,254.5118,0.0
ENSG00000171735_1,0.0,1.4045,0.0,7.3660000000000005,49.322
ENSG00000049245,0.0,0.0,0.0,0.0,201.563
ENSG00000049246,58.461960000000005,80.8164,58.0705,101.28109999999998,0.0
ENSG00000049247,494.2498299999999,406.5063,453.7595299999999,466.3399300000001,0.0
ENSG00000049249,2541.8014299999995,2729.9171100000003,2147.4788,2355.99931,0.0
ENSG00000116288,0.7453,0.0,46.0528,25.760999999999996,1247.49
ENSG00000116288_1,0.0,0.0,0.0,0.0,18.476
ENSG00000116285,12.038089999999999,1.0502,54.31759999999997,25.366089999999996,64.681
ENSG00000227634,17.337400000000002,3.04541,27.29699999999999,9.26638,0.0
ENSG00000142599,24.512560000000008,2.597,116.55176000000002,85.6796,162.52
ENSG00000142599_1,8045.709000000004,6923.110199999996,6176.025899999997,7166.81,0.0
ENSG00000142599_2,9.786310000000004,0.0,86.35150000000002,96.82930000000002,162.833
ENSG00000074800,11506.086299999995,10157.016999999998,4325.535099999999,6007.748799999997,44.039
ENSG00000074800_1,11499.783689999998,10159.89262,4363.919400000001,6029.9244,0.0
ENSG00000074800_2,0.0,0.0,0.0,0.0,28376.5
ENSG00000074800_3,0.0,0.0,0.0,0.0,557.12
ENSG00000131686,225.01288000000005,108.351,148.8642,166.35436000000004,0.0
ENSG00000197241,0.00068,0.01179,0.0,0.0046,2.3629
ENSG00000142583,0.00136,0.023580000000000004,0.0,0.0092,0.0
ENSG00000142583_1,0.0,0.0,0.0,0.0,0.0
ENSG00000142583_2,2.94458,0.0,86.64910000000002,109.82557999999997,9.057
ENSG00000142583_3,9.48244,0.7672,144.52005999999997,164.95000999999993,0.0
ENSG00000180758,13.99983,0.7671,106.63620000000002,228.35250000000005,35.807
ENSG00000234546,0.40700000000000003,16.5244,11.389410000000007,3.3358199999999996,194.3
ENSG00000228526,0.0,8.2624,12.432880000000008,3.336,198.34
ENSG00000228526_1,10.545319999999998,1.0979100000000002,214.81753999999998,218.18182000000002,0.0
ENSG00000228526_2,0.0814,0.0,3.2316000000000003,8.21091,45.5172
ENSG00000049239,4.47285,5.288200000000001,0.0,6.660720000000002,126.27
ENSG00000171621,8.629750000000001,4.2547,456.02707000000004,276.5053400000001,41.022
ENSG00000284693,1.0340399999999998,0.0,61.54520000000003,54.47006000000001,0.0
ENSG00000171612,65.59150999999999,13.8566,155.52658000000002,146.86292000000012,253.98
ENSG00000188807,118.6980399999999,18.164000000000005,206.23537999999994,276.75815000000006,114.74
ENSG00000171608,2.3668,8.3333,258.41349999999983,152.3958499999999,1722.68
ENSG00000231789,4.683859999999999,7.0835399999999975,260.5415,303.58549999999985,51.816
ENSG00000171603,223.10383999999996,294.1451999999999,161.69909000000007,161.6903699999999,1044.24
ENSG00000178585,299.01478,317.0283599999999,282.9415600000001,292.83840999999995,159.456
ENSG00000162441,44.43864999999999,46.75122,41.449600000000004,87.40000000000002,0.0
ENSG00000162441_1,0.0,0.0,0.0,0.0,145.13
ENSG00000173614,522.3292399999999,270.0539,629.9128999999999,507.8070799999999,0.0
ENSG00000162444,2.1833,4.1335999999999995,47.67459999999999,71.334,14.012
ENSG00000130939,719.12151,634.3544,665.8546200000003,653.2857999999998,289.75
ENSG00000054523,1459.8310500000005,1709.5553000000002,1287.90237,1275.7022099999997,172.847
ENSG00000142657,2454.0051300000005,2804.754,1761.9306000000001,1807.66864,1317.09
ENSG00000142657_1,168.93039000000002,108.81739999999999,347.7988,316.41812,12.6664
ENSG00000142657_2,23.106290000000005,9.677520000000001,56.39715,35.514779999999995,0.0
ENSG00000251503,302.48189,112.57412999999998,753.6515000000004,638.46393,304.14
ENSG00000241563,43.90869000000003,27.0545,41.09159999999999,41.59254000000003,7.4496
ENSG00000160049,0.0,0.0,0.0,0.0,0.0
ENSG00000142655,1.6300000000000003,0.0,0.0,1.0543199999999997,480.366
ENSG00000130940,253.46120000000013,78.444,594.2461999999996,608.8529100000002,32.06
ENSG00000175262,375.8544,366.35,280.56678000000005,333.9524999999999,0.0
ENSG00000120948,0.6919,0.0,0.0,0.0,1613.94
ENSG00000120948_1,761.92494,165.3106,1834.7329000000004,1294.1198000000002,0.0
ENSG00000009724,162.39539000000016,46.422200000000004,290.9017999999999,447.96009000000004,0.0
ENSG00000116649,160.64654000000004,46.4249,288.9378,444.8183000000001,1138.68
ENSG00000230337,0.0,0.0,7.23186000000001,3.0483599999999997,57.758
ENSG00000171824,6.460329999999998,14.163899999999995,80.5051,64.3244,1006.16
ENSG00000171819,488.40164999999996,212.23810000000003,806.6852999999999,823.1908000000002,0.0
ENSG00000198793,0.0,0.0,0.0159,0.0,0.0
ENSG00000120942,0.0,0.0,2.6487700000000003,0.0,526.288
ENSG00000204624,41.57938,37.7688,178.86618,180.42835000000002,27.822
ENSG00000116661,5.96328,0.0,113.19987,138.61016999999993,22.7022
ENSG00000132879,301.0106499999999,125.79566,1557.2225000000005,1591.0716999999993,42.683
ENSG00000116663,0.03733,0.0,0.0,0.00368,68.455
ENSG00000116670,0.0,0.0,0.0,0.0,167.015
ENSG00000116670_1,0.03733,0.0,0.0,0.00368,24.345
ENSG00000162490,43.38704000000001,3.6702999999999997,60.63480000000003,99.20323999999992,16.735
ENSG00000116670_2,120.9881,87.66819999999998,71.40607999999999,103.07719999999996,28.155
ENSG00000177674,129.70901000000006,50.992720000000006,210.8506,256.954,59.9521
ENSG00000177000,35.3738,19.27482,229.88609999999997,157.74836,0.0
ENSG00000177000_1,52.53973000000004,107.50230000000003,128.10660000000001,130.82360000000003,16.0747
ENSG00000177000_2,131.36020000000002,69.60270000000001,154.28210000000007,157.6897,71.402
ENSG00000011021,0.0,0.0,0.0,0.0,105.006
ENSG00000175206,1.6239300000000003,9.4424,11.444199999999991,16.736600000000003,3.019
ENSG00000120937,0.04884,5.5249,26.748380000000008,31.14053999999999,0.0
ENSG00000199347,52.721450000000004,0.3541,1782.6784,1567.8367,1507.99
ENSG00000201801,32.68909,20.053010000000004,194.90469999999996,163.00513000000004,724.837
ENSG00000116685,97.19957999999988,89.12942000000001,103.23129999999999,104.95472999999991,399.535
ENSG00000083444,97.58536999999986,89.13889999999999,102.65969999999996,104.24969999999993,233.888
ENSG00000116688,89.47541999999977,88.628,82.78348000000001,82.13447,685.89
ENSG00000116688_1,9.97748,0.0,113.00908000000004,144.30898,637.039
ENSG00000116688_2,200.53935999999993,71.52880999999998,882.1603999999996,614.22652,0.0
ENSG00000116691,5.089040000000002,0.4366,900.63025,666.3318799999995,0.0
ENSG00000120949,5.2506,2.46722,11.664179999999998,2.2814,12.994
ENSG00000028137,93.55846,98.6135,83.7822,48.509719999999994,2280.27
ENSG00000048707,2.44296,0.0,7.3761,2.232,0.0
ENSG00000048707_1,3.18553,0.0,0.0,0.0,0.0
ENSG00000048707_2,0.0,0.0,11.767499999999997,0.0,0.0
ENSG00000048707_3,6.096960000000003,4.071600000000001,38.8607,38.66619,0.0
ENSG00000162496,1.6300000000000001,0.0,3.14697,12.42155,13.852
ENSG00000162496_1,0.0,0.0,0.0,0.0,68.058
ENSG00000162496_2,0.0,0.0,0.0,0.0,4.4954
ENSG00000188984,0.0,0.0,0.0,0.0,0.0
ENSG00000157330,0.0,0.0,0.0,0.0,0.0
ENSG00000116721,0.0,0.0,0.0,0.0,0.0
ENSG00000162493,0.0,0.0,0.0,0.0,7.121
ENSG00000162493_1,88.45918,41.142600000000016,50.93258999999999,105.06505999999993,0.0
ENSG00000162493_2,0.0,0.0,0.0,0.0,4.6593
ENSG00000116731,4.031669999999997,2.3612,108.03654000000004,46.916859999999986,191.399
ENSG00000234593,2.842269999999999,0.0,4.1331,4.461749999999999,0.0
ENSG00000189337,0.19129,0.0,2.5323599999999997,3.65644,33.669
ENSG00000287756,3.9062399999999995,0.0,0.0,3.04327,0.0
ENSG00000189337_1,0.28512,0.21252,75.9866,67.11174000000003,116.129
ENSG00000171729,0.0,9.4437,0.0,0.9107999999999998,4.8238
ENSG00000171729_1,0.7497999999999999,0.0,1.03828,4.998200000000001,115.62
ENSG00000142621,1.10794,0.0,0.159,0.0,0.0
ENSG00000142621_1,2.8263900000000004,3.77671,0.106,0.9834500000000002,4.6594
ENSG00000142621_2,106.66561999999999,36.6963,3018.1960800000006,1046.28334,0.0
ENSG00000142621_3,2.0288400000000006,0.0,0.0,0.0,0.0
ENSG00000142634,0.0,0.0,0.0,0.0,1496.96
ENSG00000162438,0.0,0.0,0.0,0.0,0.0
ENSG00000142615,12.121390000000002,4.36721,100.61689999999997,124.24904999999998,0.0
ENSG00000215704,12.29688,4.3678,106.97240000000001,134.91854999999987,0.0
ENSG00000132906,37.33254000000001,17.999800000000004,24.79885000000002,41.63231000000005,0.0
ENSG00000132906_1,15.650979999999999,3.9900999999999995,197.37192000000005,184.73251,132.309
ENSG00000116138,55.25446,18.3901,198.86128,272.40790000000015,124.599
ENSG00000116771,34.74827999999999,2.9271199999999995,171.65075,100.59611999999996,156.356
ENSG00000197312,0.86754,0.0,61.136840000000014,32.938600000000015,440.93
ENSG00000116786,0.0,0.0,0.0,0.0,233.819
ENSG00000162461,0.0,0.0,0.0,0.0,0.0
ENSG00000162460,0.0,0.0,0.31789,1.1160500000000002,0.0
ENSG00000224459,0.0,0.0,0.0,0.0,0.0
ENSG00000162458,62.49001000000001,0.0,4.4898,11.01411,0.0
ENSG00000162458_1,29.163549999999997,1.1447,135.71020000000001,103.86024999999997,10.173
ENSG00000178715,0.0,0.0,0.0,0.0,63.859
ENSG00000116809,0.0,0.0,12.840800000000003,0.0,298.16
ENSG00000183888,0.5291,0.0,2.22527,0.0,0.0
ENSG00000173641,0.0,0.0,0.0,0.0,8.04
ENSG00000186510,0.0,0.0,0.0,0.0,0.0
ENSG00000184908,0.0,0.0,0.0,0.0,7.28444
ENSG00000184908_1,0.0,0.0,0.0,0.0,0.0
ENSG00000184908_2,0.8465599999999999,0.0118,25.744529999999997,2.2320500000000005,0.0
ENSG00000185519,0.8465599999999999,0.0118,25.745559999999983,2.2321000000000004,25.103
ENSG00000227959,8.541039999999999,19.9963,55.84319999999999,68.81589999999998,4.6269
ENSG00000142627,1.38469,0.1653,38.01820000000001,50.9308,15.7526
ENSG00000142632,0.0,0.0,0.0,0.0,11.025
ENSG00000142632_1,27.386829999999996,9.1002,101.29379999999999,25.168519999999997,33.965
ENSG00000142632_2,14.411899999999989,5.61784,187.6047000000001,193.71778999999978,0.0
ENSG00000132881,519.0703999999998,136.29426,894.4991000000002,697.7556700000001,0.0
ENSG00000037637,183.5204500000001,42.803909999999995,528.3488000000002,500.5454399999998,366.477
ENSG00000055070,2.2606900000000003,2.3482000000000003,34.624790000000026,57.736000000000026,1754.79
ENSG00000157191,0.0,0.0,0.0,0.0,511.876
ENSG00000290842,0.0,0.0,0.0,0.0,31.728
ENSG00000224174,0.0,0.0,11.907700000000002,20.7267,0.0
ENSG00000277344,20.100670000000015,1.4165999999999999,157.64549999999997,128.3398,0.0
ENSG00000219481,0.0,0.0,0.0,0.0,40.103
ENSG00000291072,0.7655000000000001,0.0,0.0,7.809659999999999,67.989
ENSG00000282143,2.8832000000000004,0.0,0.0,7.809659999999999,14.833
ENSG00000238142,0.0,0.0,4.2168,17.7511,4.6922
ENSG00000238142_1,0.0,0.0,0.0,0.0,4.5281
ENSG00000272426,0.0,0.0,0.0,0.0,0.0
ENSG00000058453,0.0,0.0,0.0,0.0,7.48144
ENSG00000117122,0.9369,0.0,57.4104,35.02352000000003,3.6095
ENSG00000117122_1,827.2342199999998,872.1523000000002,1448.9395999999997,1477.8562699999993,13.0964
ENSG00000159363,208.6229700000001,28.111,546.89,449.1563,113.885
ENSG00000117118,2.01602,3.128,0.7101999999999999,0.0,0.0
ENSG00000117118_1,0.0,0.0,0.0,7.7004,1641.41
ENSG00000117115,0.0,0.0,0.0,0.0,0.0
ENSG00000117115_1,0.0,0.0,0.0,0.0,65.4003
ENSG00000204362,0.0,0.0,0.0,0.0,0.0
ENSG00000282843,0.0,0.0,0.0,0.0,0.0
ENSG00000142623,0.0,0.0,0.0,0.0,0.0
ENSG00000142623_1,0.0,0.0,0.0,0.0,0.0
ENSG00000142619,53.15074,11.450120000000002,1953.4850000000004,730.2688099999999,6.3007
ENSG00000159339,52.66149999999996,17.245639999999998,244.78549999999998,177.08339999999995,3.8068
ENSG00000179051,0.08149999999999999,0.0,0.0,0.0,1330.99
ENSG00000179051_1,0.0,0.0,0.8692,0.0,479.032
ENSG00000074964,0.0,0.0,0.0,0.22632,58.372
ENSG00000074964_1,0.0,0.0,0.0,0.0,0.0
ENSG00000117148,0.0,0.0,0.0,0.0,23.721
ENSG00000117154,0.0,0.0,0.0,0.0,51.16
ENSG00000009709,6.349760000000001,11.449520000000001,89.40968,81.15591999999994,26.7461
ENSG00000009709_1,5.15677,0.63742,317.31700000000006,141.3449,6.3332
ENSG00000159423,267.4798699999999,214.3748,189.50190000000003,139.86912000000004,119.648
ENSG00000169991,27.85812,37.85313999999999,344.05189999999976,422.77796,78.651
ENSG00000127481,421.94537999999994,462.93469999999996,503.8639999999999,427.95700000000005,0.0
ENSG00000127481_1,445.26699999999994,483.90399999999977,506.0709999999999,449.71099999999984,971.49
ENSG00000230424,92.036,77.25733999999996,51.690800000000024,75.148,178.834
ENSG00000230424_1,321.52995999999996,394.97098999999986,143.82351,159.21139999999994,0.0
ENSG00000127463,0.48058,0.0,20.61280000000003,36.65050000000001,0.0
ENSG00000053372,106.21835999999996,30.846899999999998,1008.93429,872.8073799999993,201.27
ENSG00000162482,10.688020000000003,13.8337,240.1177,205.76453999999995,17.391
ENSG00000053371,0.8027599999999999,0.01573,72.60848000000001,59.52551000000001,346.638
ENSG00000040487,318.95032999999984,46.04363,1275.58038,896.71526,79.051
ENSG00000173436,0.0,0.0,8.561,0.0,29.761
ENSG00000077549,607.4228700000001,529.5451000000002,1063.8842199999997,1243.8999000000003,2208.34
ENSG00000201609,0.02849,0.0,18.128400000000006,1.0221200000000001,0.0
ENSG00000173436_1,2.598469999999999,0.0,68.63744,17.076620000000005,1383.99
ENSG00000158747,36.25310999999999,27.58430000000001,44.392700000000005,75.79757,6.399
ENSG00000158748,0.0,0.0,0.0,0.0,32.0544
ENSG00000162542,4.991169999999999,1.3811,189.7541,87.65779999999994,98.307
ENSG00000178828,0.0,0.0,0.0,0.0,4.1341
ENSG00000169914,0.36225999999999997,0.0,0.0,0.0,192.79
ENSG00000188257,2.4113,0.0,0.5246999999999999,0.0,0.0
ENSG00000117215,0.0,0.0,0.0,0.0,0.0
ENSG00000158786,0.0,0.0,0.0,4.107880000000001,0.0
ENSG00000227066,0.0,0.0,0.0,4.1079,0.0
ENSG00000162543,0.0,0.0,0.0,0.0,0.0
ENSG00000187980,0.0,0.0,0.0,0.0,0.0
ENSG00000158816,0.0,0.0,0.0,0.0,0.0
ENSG00000236963,0.0,4.722440000000001,0.0,0.0,0.0
ENSG00000236963_1,0.0,0.0,0.0,0.0,6.3006
ENSG00000236963_2,0.0,0.0,0.0,0.0,0.0
ENSG00000162545,33.68334,5.960100000000001,181.66559999999993,123.0872299999999,18.933
ENSG00000162545_1,0.0,0.0,0.0,0.0,15.717
ENSG00000090432,0.0,0.0,0.0,0.0,70.644
ENSG00000183114,1.9813699999999999,0.118,43.3614,40.254400000000004,12.863
ENSG00000158825,2269.8748600000004,1319.2083,3549.9845999999984,3145.0365999999985,0.0
ENSG00000158828,0.0,0.0,0.0,0.0,61.496
ENSG00000244038,0.0,0.0,0.0,0.0,950.066
ENSG00000117245,0.0,0.0,0.5353,1.11566,5.3495
ENSG00000117245_1,1937.8121000000006,1946.7939000000003,1725.1249500000001,1755.27583,23.889
ENSG00000189410,73.83527,32.547920000000005,224.8684,178.42459999999994,11.648
ENSG00000127483,61.454890000000006,45.81942,505.62640000000005,432.7919200000001,91.1946
ENSG00000127483_1,73.49340999999995,59.86570000000002,591.9255,380.43104,240.993
ENSG00000127483_2,30.90311,4.1667000000000005,356.04080000000005,185.16022999999996,711.154
ENSG00000075151,174.25478000000007,73.57034000000002,330.3009599999997,285.1884499999999,198.753
